text1,text2,semantic_similarity_score
earlier month mr glazer presented board detailed proposal offer buy football club statement club said would allow mr glazer limited due diligence give opportunity take proposal formal bid many manchester united supporter share club fan-based group shareholder united strongly opposed takeover mr glazer board responsibility consider bona fide offer proposal club said statement present mr glazer family hold 28.1 stake making manchester united second biggest shareholder,reliance unit loses anil ambani anil ambani younger two brother charge india largest private company resigned running petrochemical subsidiary ipc 46 -owned reliance industry turn run mukesh,0.71598107
status quo changed forever next 15 year least deal earlier year espn sold ea right tv branding on-air talent meaning espn game presently developed sega come end present form sega espn range missed key reason answering yes liking disliking sport game regularly come personal taste option available always prof hugely handy note espn 2k5 ea sport game little choose picking favourite come player personal preference spending budget rather technical element espn game touch arcade-like look feel slightly easier get although like rival also offer dizzyingly-extensive array in-game trick overall challenge mode enough quench thirst even die-hard sport fan,henson stake early lion claim six nation may glittering prize every player four home union also one eye possible trip new zealand lion summer showed clean pair heel mathew tait got outside defence good made great kick hand wale fly-half stephen jones another player impressed hogg made couple good run white pretty robust game defence right gordon arcy unlucky go injured early think could get henson arcy driscoll combination lion midfield good possession kicked ball away want lion scrum-half,0.7185722
southcorp said foster 4.17-a-share takeover proposal offered excellent strategic fit undervalued company southcorp said foster takeover offer opportunistic,brookside actress keaveney dy actress anna keaveney appeared brookside family touch frost died lung cancer aged 55,0.18313093
andrew marr say mr blair ask queen 4 5 april dissolve parliament end week mr marr said wednesday today programme almost nobody senior level inside government parliament expect election called 4 5 april,election could terror target terrorist might try target uk run-up election london senior police officer said sir ian blair said terror group would remember effect madrid bomb spain general election last year sir ian told meeting metropolitan police authority would unwise speculate whether specific information risk pre-election attack sir ian said debate anti-terror plan one politician police would enforce new power asked sir ian comment prime minister official spokesman said believe threat real,0.63210064
million buy mp3 player u one 10 adult american equivalent 22 million people owns mp3 player according survey study pew internet american life project found mp3 player gadget choice among affluent young american 22 million american mp3 player 59 men compared 41 woman,italy get economic action plan italian prime minister silvio berlusconi unveil plan aimed kickstarting country sputtering economy thursday night rome time bankruptcy law make difficult failed company director set new business emerge debt situation hampering italy entrepreneurial spirit according il sole 24 ore italy business newspaper government focus opening market infrastructure research making incentive available bankruptcy law slow pace justice system consumer spending account two-thirds italy economy,0.5716456
record year chilean copper chile copper industry registered record earnings 14.2bn 2004 governmental chilean copper commission cochilco reported mr cartagena said industry expects see investment worth 10bn next three year,dawson played vital part england world cup win last year fallen favour new coach andy robinson missing training session september,0.5474616
ferguson also hailed senior star ryan giggs roy keane came bench injured john shea,motorsport endeavour club left starting grid yesterday autosport international 2005 show birmingham nec several technology adapt vehicle display motorcycle racer roy tansley derby developed electronic sequential gear changer following accident resulted part left leg amputated mr tansley invention pro-shift designed work hewland gearbox widely used motorcycle racing another exhibit motorsport endeavour stand subaru impreza rally car adapted accommodate variety disability motorsport endeavour club hoping putting technology display result disabled people becoming involved area sport every level,0.53278184
franz man seek government help franz ferdinand frontman alex kapranos called government help musician taking part edinburgh lecture discussion fund football fund music area art funded government lottery grant music already opera receiving huge grant would clearly beneficial diversity music opportunity area music government enough problem funding school health service alex kapranos genuinely think multi-billion pound industry also government funding education seriously lacking money put yes government fund music brings joy mass long government funding real talent would great move government fund music invest music investment treated like investment agree government help fund music also responsibility held record company yeah music government funded particularly work modern composer veteran bands/artists stuff pop music pretty much rule earth attention go fraternity agree funding art make accessible public convinced pop music requires financial support taxpayer solution mr kapranos pursue would privately-funded organization like save music u,web photo storage market hots increasing number firm offering web storage people digital photo collection many people hard drive bulging photo service allow store share picture online becoming popular photo giant kodak offer website storage manages photo collection let user edit picture online provides print-ordering service place store picture share picture family friend print photo,0.61222
thanou bullish drug hearing katerina thanou confident fellow sprinter kostas kenteris punished missing drug test athens olympics athlete lawyer grigoris ioanidis said believed independent disciplinary committee set greek athletics federation segas would find innocent tzekos thanou kenteris denied charge expect decision within month,church anger bollywood film roman catholic organisation india demanded withdrawal film depicts priest affair girl half age president one mumbai main catholic organisation dolphy souza say portrayal ordained priest man loose moral character hurt religious sentiment india catholic community mr souza also vice-president catholic national body accused director film portraying priest bad light commercial gain catholic urged mr pande withdraw film show respect christian community hurt sentiment,0.66131616
writer tony cowell among judge hear aspiring writer read work aloud going mr nasty book said cowell 54 reference brother caustic remark tv show pop idol x-factor hard find agent extremely difficult without agent get publisher look work said cowell,net regulation still possible blurring boundary tv internet raise question regulation watchdog ofcom said content tv internet set move closer year tv-quality video online becomes norm despite remit regulation net content disquiet increased among internet service provider speech made ofcom recent month hinted regulation might option adopting rule currently exist regulate tv content self-regulation currently practice net industry discussion inappropriate net content obviously pornography viewed child continues dominate headline internet regulation remains political issue said mp richard allan liberal democrat spokesman,0.71223974
green fear transport ballot green party concerned thousand resident may able vote edinburgh transport referendum ballot ask resident vote council proposed congestion charge scheme host transport improvement funded,qpr keeper day head preston queen park ranger keeper chris day set join preston month loan day displaced arrival simon royce second month loan charlton,0.51253855
itunes selling band aid song ipod owner download band aid single itunes apple reached agreement charity,opposition grows house arrest conservative expressed serious misgiving government plan keeping uk foreign terror suspect house arrest michael howard said would back home secretary plan control order include home detention home secretary charles clarke said enough evidence keep egyptian man known c certified terrorist suspect mr clarke rejected idea saying intercept evidence small part case terror suspect could put life intelligence source risk,0.37434906
baby becomes new oscar favourite clint eastwood boxing drama million dollar baby become new favourite win best picture oscar sunday aviator scored best director nomination martin scorsese never oscar star leonardo dicaprio cate blanchett nominated acting oscar supporting category cate blanchett tipped win performance katharine hepburn aviator morgan freeman favourite take home first ever oscar million dollar baby,sergio marchionne replaced herbert demel chief executive fiat auto mr demel leaving company mr marchionne becomes fourth head business expected make 800m euro 1bn loss 2004 many year mr marchionne joined company last year said fiat auto principal focus attention mr demel car industry veteran took helm november 2003 recruited former fiat chief executive giuseppe morchio,0.6311221
market fall weak dollar fear rising oil price sinking dollar hit share monday finance minister meeting stern word fed chief alan greenspan g20 finance minister said nothing supporting dollar whose slide could jeopardise growth japan europe present much gap public debt covered selling bond asian state japan china since dollar seen world reserve currency mr greenspan said could turn trend fall dollar kept eating value investment,disappointed scott solid start allan scott confident winning medal next week european indoor championship solid debut international circuit heat 7.64secs ran 0.04secs slower first iaaf indoor grand prix circuit final,0.654937
prodigy monfils blow away gaudio french prodigy gael monfils underlined huge promise beating french open champion gaston gaudio 6-4 7-6 7-4 first round qatar open,harinordoquy second-half replacement last saturday 24-18 defeat wale exciting game ireland three win belt defeated england eye set grand slam,0.68317556
eminem secret gig venue revealed rapper eminem play intimate gig london saturday following show river thames friday eminem performed hm belfast friday docked river thames filmed two song bbc one top pop,everybody say christmas number one formulaic gon na number one christmas first song crack formula combine element one ultimate christmas track said mr robert,0.4910617
eu referendum question unveiled question asked referendum eu constitution unveiled government accused government trying confuse issue putting eu referendum question bill ratification constitution treated two separate issue neil brien director anti-constitution group vote said reality government want discus eu constitution ahead election know extremely unpopular voter business jack straw argues constitution reflected british vision europe give national government stronger grip said referendum could held spring 2006,could also live gig mobile via latest third generation 3g video phone 3g technology let people take watch send video clip phone well swap data much faster 2g network like gsm people 3g phone uk already download football music clip handset,0.49717942
many strange enquiry including dog say basketball biggest collection naval fluff search engine work matching key word typed different web page many people still type natural language question,europe smart go sale regular mercedes dealership well dealer network mr cordes said,0.39118338
film war triumph sundance study united state war past 50 year picked one main award 2005 sundance film festival utah u fight scooped grand jury prize documentary world leading independent film festival new world cinema drama category angolan film hero triumphed win grand jury prize,steel firm cut 45 000 job mittal steel one world largest steel producer could cut 45 000 job next five year chief executive said mr mittal told u investor acquisition international steel group completed company would aim reduce workforce 7 000 8 000 annually,0.59260345
american much power 15-year-old opponent breaking twice first set second former world number one powered way fourth round straight set win anna smashnova 27th seed israel stuck williams 3-3 first set became one-way traffic 10th seed equalled best performance grand slam event beat unseeded russian nadia petrova 6-3 6-2 reach fourth round played pretty well nice get straight set extremely disappointed asked play better first two match raymond said,building giant asbestos payout australian building product group james hardie agreed pay 1.1bn £568m victim asbestos-related disease landmark deal could see thousand people suffering lung disease caused asbestos company made receive compensation 2001 company set fund compensate asbestos victim later admitted fund running short money,0.5882399
vera drake scoop film award oscar hopeful mike leigh imelda staunton winner 2004 evening standard british film award bridget jones edge reason named evening standard reader film 2004 central london ceremony,firefox browser take microsoft microsoft internet explorer serious rival long-awaited firefox 1.0 web browser released release firefox 1.0 9 november might even cause head turn microsoft program steadily winning people away software giant internet explorer browser firefox created mozilla foundation started former browser maker netscape back 1998. internet monitoring firm websidestory charted growing population people using firefox browser say responsible slowly eroding stranglehold ie firefox proving popular moment far fewer security hole internet explorer innovation lacking microsoft program,0.5412109
mr straw visiting beijing noted arm embargo applied china burma zimbabwe north korea said terrible right record result decision lift arm embargo increase arm export european union member state china either quantitative qualitative term mr straw said said mr straw naive beyond belief accepted china claim want ban lifted order buy weapon mr straw insisted eu code conduct arm export meant tough criterion human right still met embargo lifted,uk firm face venezuelan land row venezuelan authority said seize land owned british company part president chavez agrarian reform programme official cojedes state said friday farmland owned subsidiary vestey group would taken used settle poor farmer vestey group said owned land since 1920 would co-operate fully authority president chavez venezuelan government steadily expanded state involvement country economy,0.65877616
mr brien said uk business sprinting forward ict use challenge ahead mr brien said increase proportion business connected broadband show uk company embracing opportunity ict bring,retail sale show festive fervour uk retail sale better expected november christmas shopper began seasonal flock high street figure show however recent data british retail consortium showed 0.2 slip high street sale november,0.5418339
alan archibald prodded united ahead 19 minute james grady made two close range 10 minute later richie byrne header gave aberdeen way back game stevie crawford restored united lead 18 yard half time united doubled lead 29 minute grady tapped ball empty net robson headed mark wilson cross angle post bar united restored two-goal lead four minute end highly entertaining first half bullock duff wilson ritchie archibald scotland samuel 63 brebner kerr cameron 87 robson crawford grady,share boost feud-hit reliance board indian conglomerate reliance agreed share buy-back counter effect power struggle controlling family,0.4659729
card fraudsters targeting web new safeguard credit debit card payment shop led fraudsters focus internet phone payment anti-fraud agency said anti-fraud consultancy retail decision say card-not-present fraud good paid online phone risen since start 2005. introduction chip pin card aimed cut credit card fraud store asking shopper verify identity confidential personal pin number instead signature retail decision chief executive carl clump told bbc doubt chip pin would reduce card fraud card-present environment,arnold congratulated oscar win oscar-winner andrea arnold congratulated uk film council organisation partly funded project arnold film wasp best live action short film award sunday,0.5444171
mumbai bomb movie postponed release film mumbai bombay blast 1993 postponed following protest trial bombing previously asked line movie poster claimed film portrayed true story bombay bomb blast removed,list producer win best film oscar due limit number nominee oscar organiser picked two aviator four producer nominated best film three producer named per film studio behind aviator million dollar baby failed trim credit academy motion picture art science ampas done,0.5724083
yahoo move desktop search internet giant yahoo launched software allow people search e-mail file pc desktop search technology licensed us-based firm x1 technology yahoo software also work separately desktop searching music photo file getting file desktop real commercial opportunity lie linking web content said julian smith analyst research firm jupiter,chancellor expected freeze petrol duty raise stamp duty threshold £60 000 increase stamp duty threshold £60 000 freeze petrol duty extension tax credit scheme poorer family possible help pensioner stamp duty threshold rise intended help first time buyer likely theme three main party general election manifesto since average uk property price doubled starting threshold stamp duty increased tory also thought likely propose increased threshold shadow chancellor oliver letwin branding stamp duty classic labour stealth tax,0.59067905
arjen robben curled late deflected left-footed shot right side pompey box break home side brave resistance striker didier drogba snapped angled shot force home keeper shaka hislop smart save unmarked frank lampard strike blocked arjan de zeeuw drogba spun get sight goal struck fierce shot rocked keeper hislop back blocked arjan de zeeuw cleared danger like arsenal portsmouth let late goal robben shot took deflection matthew taylor way past wrong-footed hislop,incredibles win animation award incredibles movie beaten shrek 2 main prize hollywood animation award annies incredibles total 10 award shrek 2 seven nomination went home empty-handed,0.54682714
calder fear scottish rugby former scotland international finlay calder fear civil war sru could seriously hamper country rb six nation campaign calder said terrible news every level scottish rugby driven people seem happier waging civil war addressing central issue professional rugby run amateur said calder,wto said many developing country support end quota stressed funding available country bangladesh help make transition fully liberalised market loser new trade landscape vulnerable worker country bangladesh cambodia sri lanka nepal andrew pendleton christian aid head trade policy said wto said consenus among member retain quota emphasised funding available country bangladesh help adjust liberalised market current mfa perfect allow third world country like bangladesh get onto first rung industrial development christian aid said,0.59835786
fuming robinson blast official england coach andy robinson insisted livid side denied two try sunday 19-13 six nation loss ireland dublin kaplan declined chance consult fourth official josh lewsey took ball irish line pile body could game-winning try think mark cueto scored perfectly legal try think gone video referee josh lewsey said robinson defended magnificently got every chance winning six nation,kirwan demand italy consistency italy coach john kirwan challenged side match performance produced pushing ireland close meet wale saturday goal match every side face ireland showed could said kirwan,0.74276626
japan bank share link talk share sumitomo mitsui financial smfg daiwa security jumped amid speculation two japan biggest financial company merge smfg president yoshifumi nishikawa said company needed bolster business,music man oscar bill conti job musical director oscar show faint-hearted since conducting orchestra ultimate plate-spinning assignment know unexpected musical director exciting explains conti say winner five different piece music front u say name play appropriate one immediately add conti decision drown kill offending star music relayed director box orchestra via conti earpiece director say music orchestra play take long shot hall occasion star taken upon send warning shot across bow musical director start speak conti received oscar 1983 original score right stuff conti nerve-wracking moment came first oscar show musical director 1977 member orchestra alerted could smell smoke conti immediately told show director start cursing screaming tell going die show must something going climb pit 60 musician going home 10 minute,0.56800556
collins call chamber return world 100m champion kim collins say suspended sprinter dwain chamber allowed compete olympics collins say british olympic association reverse decision ban olympics life,mr blunkett said new three digit number would created non-emergency phone call police police force already buried existing government initiative little latest plan reassure said mr davis earlier lib dem home affair spokesman mark oaten said government right want increase link local people police mr blunkett said wanted go back time young expected police part community community part policing people joined together partnership making work,0.574117
french suitor hold lse meeting european stock market euronext met london stock exchange lse amid speculation may ready launch cash bid euronext chief jean-francois theodore held talk lse bos clara furse day rival deutsche boerse put forward bid case deutsche boerse previously offered £1.3bn rejected lse euronext rumoured facility place fund £1.4bn cash bid,leeds iron maiden headline first day festival friday pixy follow saturday foo fighter close event sunday pixy headline first day reading foo fighter play sunday iron maiden close event,0.5532099
south africa sweep top award south africa schalk burger named player year tri-nations champion swept top honour international rugby board award burger award came week equivalent prize fellow international player white also coached burger under-21 level paid tribute,michael film signal retirement singer george michael said new film life start retirement public view thought explain disappear said michael berlin film festival launch documentary,0.5058885
chancellor expected freeze petrol duty raise stamp duty threshold £60 000 increase stamp duty threshold £60 000 freeze petrol duty extension tax credit scheme poorer family possible help pensioner stamp duty threshold rise intended help first time buyer likely theme three main party general election manifesto since average uk property price doubled starting threshold stamp duty increased tory also thought likely propose increased threshold shadow chancellor oliver letwin branding stamp duty classic labour stealth tax,dominated prime minister monthly news conference saw mr blair start full irritation mode forced bat away question question relationship neighbour arrange press conference last moment coincided mr brown long-arranged keynote speech aid debt asked mr blair moved irritation mode barely disguised fury setting far timing prime minister press conference concerned two option claimed embarrassed fact gordon brown appeared taken initiative government response disaster mr blair still holiday egypt fact used article guardian newspaper set believed manifesto embarked mini tour britain set aid plan next week visit africa mission often seen prime minister turf added impression rival camp operating entirely independently,0.6871695
dvd review harry potter prisoner azkaban third harry potter film brought change director dramatic visual shake-up really shine dvd understand deleted fun see footage hunt endless menu find first harry potter dvd interesting piece interview jk rowling creating vision conjuring scene short featurette making film big moment,brown target oaps homebuyers gordon brown doubled level house buyer pay stamp duty £120 000 put economy heart labour election campaign mr kennedy criticised mr brown failing mention ticking bomb council tax revaluation saying high time system replaced local tax based ability pay mr brown told mp child benefit would rise maximum £63 week first child £111 two child despite giveaway budget document show mr brown clawed back £265m clampdown tax avoidance increased revenue windfall tax oil company trust mr brown economic stewardship would central election issue said snp leader alex salmond said mr brown failed tartan test measure boost scottish economy,0.65197414
tautou film top cesar prize nod french film long engagement received 12 nomination france cesar film award despite recent ruling french enough ruling meant movie filmed france used french actor technician eligible compete french prize,russian ex-spy hunger strike ex-russian intelligence officer risked life spying mi6 entering seventh week hunger strike near 10 downing street viktor makarov 50 claim betrayed british authority promised would live like average british citizen commenting mr makarov case said british state fat cow impossible come demand give money every week believe government united kingdom respect probably power authority took information victor makarov wrung dry left hang cold mr kahn said,0.6103824
£1.3bn offer deutsche boerse already rejected euronext said make cash bid however sunday telegraph report added sign deutsche boerse chief executive werner seifert becoming increasingly impatient lse managed bid process newspaper also claimed mr seifert becoming increasingly frustrated pace negotiation since deutsche boerse £1.3bn offer rejected mid-december particular lse decision suspend talk christmas period,last month bank england governor mervyn king said economy hit softer patch rapid economic growth first half 2004. richard jeffrey chief economist bridgewell security said unlikely bank england would put rate time around,0.68102086
asia quake increase poverty risk nearly two million people across asia could thrown poverty indian ocean tsunami asian development bank adb said adb fear 1 million indonesian could join india half million people 645 000 risk falling poverty quarter million sri lankans 23 500 people maldives also facing poverty sri lanka maldives two country adb fear risk suffering lasting economic damage tsunami economy affected country except sri lanka maldives emerge minimal damage adb report said,parmalat boast doubled profit parmalat italian food group centre one europe painful corporate scandal reported doubling profit brand well-known italy overseas continued perform strongly however barely lost revenue since scandal broke,0.67913526
tim dam screen international film aviator director clint eastwood actor jamie foxx actress hilary swank angie errigo empire film aviator director clint eastwood actor jamie foxx actress hilary swank philip french observer film aviator director martin scorsese actor jamie foxx actress hilary swank charles gant heat film aviator director clint eastwood actor jamie foxx actress hilary swank steven gaydos variety film aviator director martin scorsese actor jamie foxx actress hilary swank jamie graham total film film aviator director martin scorsese actor jamie foxx actress hilary swank wendy ide time film aviator director martin scorsese actor jamie foxx actress imelda staunton jonathan ross film 2005 film aviator director martin scorsese actor jamie foxx actress hilary swank tim dam screen international film million dollar baby director clint eastwood actor jamie foxx actress hilary swank angie errigo empire film aviator director martin scorsese actor jamie foxx actress hilary swank,spam e-mail tempt net shopper computer user across world continue ignore security warning spam e-mail lured buying good report suggests research covered 6 000 people six country attitude towards junk e-mail revealed brazilian likely read spam third read unsolicited junk e-mail 66 buy good service receiving spam,0.45033625
glastonbury fan get id card fan buy ticket year glastonbury festival issued photo id card attempt beat tout confirmed id card idea floated mr eavis daughter emily said would quite big step term ticketing event implemented going far cut touting,think big injury said jose mourinho whose chelsea team week meet barcelona champion league liverpool carling cup final cudicini would played barcelona promised game carling cup final although miss cardiff showpiece suspension bridge injury also mean mourinho reportedly want sign ashley cole arsenal specialist senior left-back run-in season bridge chance playing barcelona probably play liverpool carling cup final maybe rest season said,0.7448522
world tour top video gamers two uk gamers embark world tour part lucrative-ever global game tournament tournament champion leg cpl world tour walk away 15 000 prize mr foster mr treacy get chance attend world tour member uk four-kings gaming clan part prize pair also get contract four-kings intel one uk pro-gaming team,scot suffer another injury blow scotland back row crisis worsened ahead rb six nation news scott gray miss opening match scotland doctor james robson said scan shown damage medial ligament scott right knee ruling first part championship,0.65715784
meanwhile paul brizzel anna boyle reached semi-finals 60m hurdle boyle setting season best 7.48. woman 60m final ailis mcsweeney broke michelle carroll long-standing irish record clocking 7.37 left third place james nolan 3:46.04 took second men 1500m behind neil speaight 3:45.86 offaly man outside european indoor standard,one blair-era minister serve jim callaghan given agriculture portfolio labour regained power 1997,0.3719746
emi share hit profit warning share music giant emi sunk 16 firm issued profit warning following disappointing sale delay two album release emi said music sale year march fall 8-9 year profit set 15 lower analyst expected,blair said would stand tony blair promised gordon brown would stand next election new book chancellor claim book brown britain said tony blair felt november 2003 lost voter trust author source unnamed ally mr blair mr brown said prime minister felt iraq war undermined longer asset labour party said prime minister sack mr brown believe mr blair strong enough,0.69788826
rico gear ran two black seven try predominantly second-string line-up baa-baas threaten scoring try albert van den bergh xavier rush andrea lo cicero never looked like winning marty holah got black onslaught way fifth-minute try rush hit back moment later jermoe keino piri weepu added try black tally final whistle van den bergh gained consolation baa-baas,panda benefit wireless net world dwindling panda population getting helping hand wireless internet network wolong nature reserve sichuan province southwest china home 20 remaining 1 500 giant panda world broadband wireless network installed reserve allowed staff chronicle panda daily activity,0.58935773
argentina agustin calleri beat fourth seed jiri novak 7-5 6-1 battle former champion mexican open calleri face albert montanes semi-finals spaniard ousted sixth seed filippo volandri italy 4-6 6-3 6-4,amicus executive due meet case although tgwu holding specially scheduled talk,0.24808174
pountney handed ban fine northampton coach budge pountney fined £2 000 banned match-day coaching six week calling referee disgrace,old firm pair handed suspension celtic henri camara nacho novo ranger suspended offence missed referee recent old firm game player miss weekend game celtic host dundee united ranger visit kilmarnock unless decide appeal additional ban come effect 28 december meaning camara also unavailable home game livingston novo miss meeting dundee united dunfermline,0.74976707
chancellor expected freeze petrol duty raise stamp duty threshold £60 000 increase stamp duty threshold £60 000 freeze petrol duty extension tax credit scheme poorer family possible help pensioner stamp duty threshold rise intended help first time buyer likely theme three main party general election manifesto since average uk property price doubled starting threshold stamp duty increased tory also thought likely propose increased threshold shadow chancellor oliver letwin branding stamp duty classic labour stealth tax,voter trust politician eight 10 voter trust politician tell truth new poll conducted bbc suggests according bbc poll 61 said issue trust made difference whether would vote next election widely expected 5 may said feel colleague could trusted suggested three-cornered relationship press politician public hand issue lib dem foreign affair spokesman menzies campbell said iraq war hit trust politician hard,0.7902769
howard denies split id card michael howard denied shadow cabinet split decision back controversial labour plan introduce id card mr howard said police said id card could help foil terror bomb plot people could lose life source within party told bbc mr howard always favour id card tried introduce home secretary said sign michael howard overruling colleague concern id card tory ex-minister douglas hogg said opposed plan id card branding regressive step would intrude life ordinary citizen without counterbalancing benefit,report showed 27 consumer asked interested portable music player mr fogg said portable video player likely remain niche product would able compete device dedicated music playback digital music player behind market growth said jupiter,0.5299014
roundabout continues nostalgia trip new big-screen version magic roundabout released uk friday latest attempt turn child television box-office gold recent year seen less-than-successful adaptation 1960s puppet show thunderbird moderately successful version e nesbit five child previously filmed bbc 1991. new version magic roundabout released sprung dan jolin review editor empire magazine say classic child tv show built-in audience make ideal reinvention next clanger distant planet giant cgi soup dragon chasing despite thunderbird disappointing global box-office performance film cost 42m £22m recouped 21m £11m nostalgia craze show sign abating better original series could always nice see old toon re-released abysmal thunderbird movie song think completely put long remake justice original create wider audience possibly entice new generation person enjoy revive old series personally like see cartoon transformer thundercats m.a.s.k get full hollywood remake leave alone ruin something fond memory first place thunderbird film apalling patch puppet series grew magic roundabout never without voice eric thompson part reason success classic magic roundabout character sweet cuddly creature would expect fond memory bod least look like would like see someone attempt make film well good remaking classic tv show film latest technology new audience lot original charm lost seems like money making exercise cash original success programme reinventing improving maybe audience never seen original watch without prejudice people grown show thunderbird magic roundabout part childhood never going live expectation pose question though long line remake made film-makers running original idea say bring back danger mouse probably greatest kid show ever like many nostalgia programme animation time computer created flat-cell like animation failed match original cut paper technique inventiveness woefully inadequate seems film tv cheaper take idea past rework rather daring trying something new tv show battlestar galactica new remake dj sampling re-working 70 80 music demonstrates profound lack imagination today film-makers continually try remake remodel past effort cash nostalgia plany modern child book would make excellent film tv programme use instead rehashing past mr. believe childrens classic left well alone surprised magic roundabout well box office especially since going spongebob squarepants movie popular among child original witty modern magic roundabout never appeal child today many year ago could morph hold big screen movie even jamie magic torch .... hmmmmm could go people child programme first shown grown plundering childhood hate see bagpuss perfect animation love done shed clunkiness recreate magic re-gurgitation old film tv show make angry corporate laziness resting safety people idea guarantee bring,krispy kreme share hit share krispy kreme doughnut taken dunking wall street firm revealed would restate 2004 financial report krispy kreme said accounting error forced move adding board director made decision restate account 28 december krispy kreme said latest adjustment involved way accounted repurchase three franchise restaurant,0.7261039
mr hague 43 told daily telegraph would find life dominated politics boring unfulfilling tim collins shadow education secretary said last week would huge boost party mr hague returned front bench mr hague became mp 27 leader opposition 36,arthur hailey king bestseller novelist arthur hailey died age 84 known bestselling page-turners exploring inner working various industry hotel high finance hailey later recalled hailey worked screenwriter couple year turning novel flight danger adapted become hailey first novel runaway zero-eight 1958. airport 1968 arguably remains hailey best-loved work prompted disaster movie genre writer known painstaking research profession around novel centred drawing character real life taking three year produce book 1997 novel detective proved hailey final book age 77 decided retire,0.7708459
franz man seek government help franz ferdinand frontman alex kapranos called government help musician taking part edinburgh lecture discussion fund football fund music area art funded government lottery grant music already opera receiving huge grant would clearly beneficial diversity music opportunity area music government enough problem funding school health service alex kapranos genuinely think multi-billion pound industry also government funding education seriously lacking money put yes government fund music brings joy mass long government funding real talent would great move government fund music invest music investment treated like investment agree government help fund music also responsibility held record company yeah music government funded particularly work modern composer veteran bands/artists stuff pop music pretty much rule earth attention go fraternity agree funding art make accessible public convinced pop music requires financial support taxpayer solution mr kapranos pursue would privately-funded organization like save music u,halo 2 proved popular online gamers notching record 28 million hour playing game xbox live record number warcraft fan settling game online world opening day world warcraft massive multi-player online game 200 000 player signed play,0.5915649
greene set sight world title maurice greene aim wipe pain losing olympic 100m title athens winning fourth world championship crown summer lost thing said greene race birmingham friday greene belief lost race title semi-finals pair contest 60m distance greene currently hold world record 6.39 second,plan give elderly care control elderly disabled people would choose budget personal care spent organised government plan minister say elderly disabled people social worker able decide care stay home also want set new half-way house social worker tell people much money available care help choose spend individual budget tory say people pay three year long-term care directly insurance guaranteed free care rest life,0.5309977
mr khodorkovsky handed entire 59.5 stake holding company group menatep control yukos leonid nevzlin mr khodorkovsky handed stake forced sale yukos core oil production unit yuganskneftegaz pay giant tax bill,benitez deflects blame dudek liverpool manager rafael benitez refused point finger blame goalkeeper jerzy dudek portsmouth claimed draw anfield benitez said difficult jerzy,0.43810198
musical treatment capra film classic film wonderful life turned musical producer controversial hit show jerry springer opera,hong kong 2011 world cup bid hong kong hoping join japan co-host 2011 rugby world cup tokumasu added 2002 football world cup co-hosted japan south korea huge success,0.5377415
musical treatment capra film classic film wonderful life turned musical producer controversial hit show jerry springer opera,reyes tricked real admission jose antonio reyes added speculation linking move arsenal real madrid falling victim radio prank happy madrid interested always dream since little play seen story medium linking real madrid said thursday lunchtime,0.5673984
hoddle linked return former club southampton wolf race service 47-year-old later returned management southampton succeeded jones done wolf,china shanda buy stake sina chinese online game operator shanda interactive entertainment bought 20 stake sina country biggest internet portal firm shanda said may boost stake sina even buying outright,0.5080113
tsunami debt deal announced chancellor gordon brown said hope announce deal suspend debt interest repayment tsunami-hit nation later friday,list producer win best film oscar due limit number nominee oscar organiser picked two aviator four producer nominated best film three producer named per film studio behind aviator million dollar baby failed trim credit academy motion picture art science ampas done,0.5639102
u2 received special achievement prize nrj music award blue beat international group award singer jenifer also took home two award best french female singer best french album,eu software patent law delayed controversial new eu rule patenting computer-based invention put hold due last minute intervention poland poland large therefore crucial eu member requested time consider issue especially relates patenting software,0.4029701
nice last week european commission announced networked electronic medium nem initiative commission want people able locate content desire delivered seamlessly move home work matter supply device network content content protection scheme identified many group defined form digital medium area nem encompasses many feel difficult challenging area commission identify solution different digital right management drm scheme,court mull file-sharing future judge u supreme court hearing evidence file-sharing network legal expert agree supreme court find favour music movie industry would able sue file-trading firm bankruptcy judge rule grokster morpheus file-sharers centre case merely provider technology legitimate well illegitimate us music movie industry would forced abandon pursuit file-sharing provider said file-trading software used illegally trade movie music conceptually technology really excellent us based tuesday hearing seems unlikely betamax ruling overturned file-sharing firm might still held responsible encouraging inducing piracy,0.5565047
third-placed everton visit plymouth liverpool travel burnley crystal palace go sunderland fulham face carling cup semi-finalists watford bolton meet ipswich aston villa drawn sheffield united arsenal v stoke swindon/notts co v middlesbrough man utd v exeter plymouth v everton leicester v blackpool derby v wigan sunderland v crystal palace wolf v millwall yeading v newcastle hull v colchester tottenham v brighton reading v stockport/swansea birmingham v leeds hartlepool v boston milton keynes don v peterborough oldham v man city chelsea v scunthorpe cardiff v blackburn charlton v rochdale west ham v norwich sheff utd v aston villa preston v west brom rotherham v yeovil burnley v liverpool bournemouth v chester coventry v crewe watford v fulham ipswich v bolton portsmouth v gillingham northampton v southampton qpr v nottm forest luton v hinckley/brentford match played weekend 8/9 january,britannia member £42m windfall 800 000 britannia building society member receive profit share worth average £52 last year britannia member shared £42m average payment £38,0.55838287
